smiles,standard_value
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3[nH]ccc23)c1,2.7
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,3.9
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccn(C)n3)nc3[nH]ccc23)c1,3.0
C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)c1,3.2
C=CC(=O)Nc1ccccc1Nc1cc(NC2CCOCC2)ncc1Cl,2.5
C=CC(=O)Nc1ccccc1Nc1nc(NC2CCOCC2)ncc1C,2.0
C=CC(=O)Nc1ccccc1Nc1nc(NC2CCOCC2)ncc1C(F)(F)F,2.9
C=CC(=O)Nc1ccccc1Nc1nc(NC2CCOCC2)ncc1Cl,2.7
C=CC(=O)Nc1ccccc1Nc1nc(N[C@H]2CC[C@H](N(C)C)CC2)ncc1Cl,0.9
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccnn2C)ncc1C,2.1
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccnn2C)ncc1Cl,2.4
C=CC(=O)Nc1cnccc1Nc1nc(NC2CCOCC2)ncc1Cl,2.3
C=CC(=O)Nc1nccc(-c2cnn3ncccc23)n1,3.8
C=CC(C)(C)OC[n+]1ccn(C)c1C=NO,-1.54
C=CC(CCC)OC[n+]1ccn(C)c1C=NO,-0.87
C=CC12CCN(CC1)C(C(O)c1ccnc3ccc(OC)cc13)C2,2.08
C=CCC(NC(=O)C(Cc1ccccc1)NC(=O)CCc1cccnc1)C(=O)NC(CC1CCCCC1)C(=O)C(F)(F)C(=O)NCCN1CCOCC1,2.9
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1.48
C=CCC1=CC(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCCC3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,4.38
C=CCCCCCCCCC(O)Nc1ccc(=O)[nH]c1O,2.64
C=CCCN(C1=NCCN1)c1c(Br)cccc1Br,-0.63
C=CCCOC[n+]1ccn(C)c1C=NO,-1.84
C=CCCc1c(NCc2ccccc2N2CCN(C)CC2)cnn(C)c1=O,3.2
C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,3.1
C=CCN(C(=O)N(CCCl)N=O)C1CCCCC1,0.91
C=CCN(C(=O)NCCCl)C1CCCCC1,1.48
C=CCN(C(=O)NCc1ccc(OC)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,3.6
C=CCN(C(=O)Nc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,3.6
C=CCN(C)/N=N/c1ccc(C(=O)O)cc1,0.32
C=CCN(C)CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)c(F)c1,3.92
C=CCN(C)CCCCCCOc1ccc2c(-c3ccc(Br)cc3)nsc2c1,3.43
C=CCN(C)CCCCC[C@H]1CC[C@H](N(C)C(=O)Oc2ccc(C(F)(F)F)cc2)CC1,3.48
C=CCN(C)Cc1ccc(-c2ccc(C(=O)c3ccc(Br)cc3)cc2)cc1,3.13
C=CCN(C1=NCCN1)c1c(Br)cccc1Br,-0.75
C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,-1.66
C=CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,0.1
C=CCN(CC=C)C(=O)COC(=O)c1ccccc1,2.34
C=CCN(CC=C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,0.3
C=CCN(CC=C)c1ccc(Nn2c(C)ccc2C)nn1,1.7
C=CCN(Cc1nccs1)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,-0.4
C=CCN1CCC[C@H]1CNC(=O)c1cc(Br)cc(OC)c1OC,2.83
C=CCN1CCC[C@H]1CNC(=O)c1cc(Br)ccc1OC,2.71
C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC,2.66
C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCF)ccc1OC,2.63
C=CCN1CCC[C@H]1CNC(=O)c1cc(I)cc(OC)c1OC,2.91
C=CCN1CCC[C@H]1CNC(=O)c1cc(I)ccc1OC,2.81
C=CCN1CCc2nc(N)sc2CC1,1.09
C=CCNC(=O)Nc1nc2cc(-c3cccnc3)ccc2s1,3.9
C=CCNC(=O)Nc1nc2cc(-c3cccnc3)cnc2s1,2.9
C=CCNC(=O)c1cc([N+](=O)[O-])cc2c(=O)[nH]c(Nc3ccc(Cl)c(Cl)c3)nc12,2.7
C=CCNS(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1,3.07
C=CCNc1nc(SC)nc2ccccc12,4.97
C=CCOC[n+]1ccn(C)c1C=NO,-2.5
C=CCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,3.0
C=CCOc1ccccc1OCC(O)CNC(C)C,0.14
C=CCc1c(NCc2ccccc2N2CCN(C)CC2)cnn(C)c1=O,2.5
C=CCc1cc(NC(C)=O)ccc1OCCCNC(C)C,-0.01
C=CCc1ccccc1OCC(O)CNC(C)C,0.96375
C=CCn1c(=O)c2c(-c3cc(C#N)cn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,4.27
C=CCn1c(=O)c2c(-c3cncn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,3.62
C=CCn1c(=O)c2c(-c3nc(C#N)cn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,3.92
C=CCn1c(C)c(C)c2cc(-n3ccccc3=O)nc(NCc3c(C)cccc3C)c21,4.06
C=CCn1c(SCCCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2sc3c(c2c1=O)CCCC3,3.93
C=CCn1c2c(n3ccnc3c1=O)Cc1c(-c3ccccc3)cccc1-2,2.7
C=CCn1c2ccccc2c2nnc(SCC(=O)Nc3ccc(S(N)(=O)=O)cc3)nc21,1.343
C=CCn1ccc(=O)c(O)c1C,-0.3349999999999999
C=CCn1ccc(=O)c(O)c1CC,0.415
C=CS(=O)(=O)N1CCc2[nH]nc(-c3ccnc(C)c3)c2C1,1.6
C=CS(=O)(=O)N1CCc2cnc(NC3CCOCC3)nc2C1,1.0
C=CS(=O)(=O)Nc1ccc2[nH]nc(-c3ccncc3)c2c1,2.2
C=C[C@@H](C)c1c(NCc2ccccc2N2CCN(C)CC2)cnn(C)c1=O,3.1
C=C[C@@H]1C[C@]1(NC(=O)C1C[C@@H](Oc2cc(-c3nc(C(C)C)cs3)nc3c(C)c(OC)ccc23)[C@H]2CCC(C(C)C)C(=O)N12)C(=O)NS(=O)(=O)C1CC1,4.5
C=C[C@@H]1C[C@]1(NC(=O)C1C[C@@H](Oc2cc(-c3nc(C(C)C)cs3)nc3c(Cl)c(OC)ccc23)[C@H]2CCC(C(C)C)C(=O)N12)C(=O)NS(=O)(=O)C1CC1,3.85
C=C[C@@H]1C[C@]1(NC(=O)C1C[C@@H](Oc2cc(-c3nc(C(C)C)cs3)nc3c(Cl)c(OCCN4CCOCC4)ccc23)[C@H]2CCC(C(C)C)C(=O)N12)C(=O)NS(=O)(=O)C1CC1,3.26
C=C[C@@H]1C[C@]1(NC(=O)C1C[C@@H](Oc2cc(-c3nc(C(C)C)cs3)nc3c(Cl)c(OCCOC)ccc23)[C@H]2CCC(C(C)C)C(=O)N12)C(=O)NS(=O)(=O)C1CC1,3.54
C=C[C@@H]1C[C@]1(NC(=O)C1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)C(NC(=O)Nc1ccc2c(c1)B(O)OC2)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,4.5
C=C[C@@H]1C[C@]1(NC(=O)C1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)C(Nc1ccc2c(c1)B(O)OC2)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,4.0
C=C[C@@H]1C[C@]1(NC(=O)C1[C@H](CC)[C@@H]2CN1C(=O)C(C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,4.1
C=C[C@H](C)c1c(NCc2ccccc2N2CCN(C)CC2)cnn(C)c1=O,3.1
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,1.97475
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0.47
C=Cc1ccc(Nc2cc(C)nc3ncnn23)cc1,2.4
C=Cc1nc2ccccc2n2cccc12,3.08
C=c1[nH]c(=Cc2c(O)[nH]c3ccc(C(=O)NC(CCC(=O)OC)C(=O)OC)cc23)c(C)c1C(=O)NC(CCC(=O)OC)C(=O)OC,3.36
C=c1[nH]c(=Cc2c(O)[nH]c3ccc(C(=O)NC(Cc4ccccc4)C(=O)O)cc23)c(C)c1C(=O)NC(CCC(=O)OC)C(=O)OC,-0.32
C=c1[nH]c(=Cc2c(O)[nH]c3ccc(C(=O)NC(Cc4ccccc4)C(=O)O)cc23)c(C)c1C(=O)NC(Cc1ccccc1)C(=O)O,-3.18
C=c1[nH]c(=Cc2c(O)[nH]c3ccc(C(=O)OC)cc23)c(C)c1C(=O)NC(Cc1ccccc1)C(=O)O,0.33
C=c1[nH]c(=Cc2c(O)[nH]c3ccc(F)cc23)c(C)c1C(=O)NCC(O)CN1CCOCC1,2.22
C=c1[nH]c(=Cc2c(O)[nH]c3ccc(F)cc23)c(C)c1C(=O)NCCN(C)C,1.75
C=c1[nH]c(=Cc2c(O)[nH]c3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc23)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,3.2
C=c1[nH]c(=Cc2c(O)[nH]c3ccccc23)c(C)c1CCC(=O)O,1.3
C=c1[nH]c(=Cc2cc(C)n(-c3cc(OC)c(OC)c(OO)c3)c2C)c(O)c1C(=O)OCC,2.6
C=c1[nH]c(=Cc2cc(C)n(-c3ccc(Br)cc3)c2C)c(O)c1C(=O)OCC,3.4
C=c1[nH]c(=Cc2cc(C)n(-c3ccc(C(F)(F)F)cc3)c2C)c(O)c1C(=O)OCC,3.4
C=c1[nH]c(=Cc2cc(C)n(-c3ccc(CN4CCOCC4)cc3)c2C)c(O)c1C(=O)OCC,6.7
C=c1[nH]c(=Cc2cc(C)n(-c3ccc(Cl)cc3)c2C)c(O)c1C(=O)OCC,3.4
C=c1[nH]c(=Cc2cc(C)n(-c3ccc(F)cc3)c2C)c(O)c1C(=O)OCC,2.9
C=c1[nH]c(=Cc2cc(C)n(-c3ccc(F)cc3F)c2C)c(O)c1C(=O)OCC,3.0
C=c1[nH]c(=Cc2cc(C)n(-c3ccc(N(C)C)cc3)c2C)c(O)c1C(=O)OCC,3.4
C=c1[nH]c(=Cc2cc(C)n(-c3ccc(N4CCOCC4)cc3)c2C)c(O)c1C(=O)OCC,3.3
C=c1[nH]c(=Cc2cc(C)n(-c3ccc(OC)cc3)c2C)c(O)c1C(=O)OCC,3.0
C=c1[nH]c(=Cc2cc(C)n(-c3cccc(C(F)(F)F)c3)c2C)c(O)c1C(=O)OCC,3.4
C=c1[nH]c(=Cc2cc(C)n(-c3cccc(OC)c3)c2C)c(O)c1C(=O)OCC,2.9
C=c1[nH]c(=Cc2cc(C)n(-c3ccccc3C(F)(F)F)c2C)c(O)c1C(=O)OCC,3.3
C=c1[nH]c(=Cc2cc(C)n(-c3cccnc3)c2C)c(O)c1C(=O)OCC,2.1
C=c1[nH]c(=Cc2cc(C)n(-c3ccncc3)c2C)c(O)c1C(=O)OCC,3.2
C=c1[nH]cc(CO)c(=CNNC(=O)CN2CCN(Cc3ccccc3)CC2)c1=O,1.27
C=c1c(=Cc2s/c(=N\c3ccccc3)n(C3CCCCC3)c2O)cc(C)n1-c1ccc(F)cc1,7.1
C=c1c(C(=O)NC(Cc2ccccc2)C(=O)O)c(C)[nH]c1=Cc1c(O)[nH]c2ccc(C(=O)NC(CCC(=O)OC)C(=O)OC)cc12,-0.74
C=c1c(C(=O)NC(Cc2ccccc2)C(=O)O)c(C)[nH]c1=Cc1c(O)[nH]c2ccc(C(=O)NC(Cc3ccccc3)C(=O)OC)cc12,1.28
C=c1c(C(=O)NC(Cc2ccccc2)C(=O)OC)c(C)[nH]c1=Cc1c(O)[nH]c2ccc(C(=O)O)cc12,1.53
C=c1c(C(=O)NCCN(CC)CCOCCOCCOCc2cn(CCCCN3C[C@@H]4CC3C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)N4)nn2)c(C)[nH]c1=Cc1c(O)[nH]c2ccc(F)cc12,-2.56
C=c1c(C(=O)NCCNC(=O)CCc2cn(CCCCN3C[C@@H]4CC3C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)N4)nn2)c(C)[nH]c1=Cc1c(O)[nH]c2ccc(F)cc12,-2.03
C=c1c(C2=C(C)C(=O)c3c(cc(O)c(O)c3Cc3ccccc3)C2=O)c(O)c2cc(O)c(O)c(=Cc3ccccc3)c2c1O,2.73
C=c1c(CCC(=O)O)c[nH]c1=Cc1c(O)[nH]c2ccccc12,1.05
C=c1cc(C)c(=Cc2[nH]c(-c3cc4ccccc4[nH]3)cc2OC)[nH]1,2.55
C=c1cc2c(O)c(O)c3c(C)c(C(=O)N4CCN(Cc5ccccc5)CC4)oc3c2cc1=C,4.82
C=c1cc2c(O)c(O)c3c(C)c(CN4CCN(c5ccc(F)cc5)CC4)oc3c2cc1=C,2.89
C=c1cc2c(O)c(O)c3c(C)c(CNc4ccc(CN5CCOCC5)cc4)oc3c2cc1=C,3.1
C=c1cc2c(O)c(O)c3c(C)c(CNc4ccc(F)cc4)oc3c2cc1=C,4.03
C=c1cc2c(O)c(O)c3c(C)c(CNc4ccc(F)cc4C)oc3c2cc1=C,3.31
C=c1cc2c(O)c(O)c3c(C)c(CNc4cccc(F)c4)oc3c2cc1=C,4.21
C=c1cc2c(O)c(O)c3c(C)coc3c2cc1=C,3.65
CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1,1.81
CB1C=Cc2cccc(OCC(O)CN(C)C)c2N1,2.31
CC#CC(=O)c1c(C)nc2c3c(c(C(=O)N(C)C)cn12)CCC(c1ccccc1)O3,3.2
CC#CC(C)(C)OC[n+]1ccn(C)c1C=NO,-1.36
CC#CC(C)OC[n+]1ccn(C)c1C=NO,-1.74
CC#CC(O)c1c(C)nc2c3c(c(C(=O)N(C)C)cn12)CCC(c1ccccc1)O3,2.5
CC#CCCOC[n+]1ccn(C)c1C=NO,-1.99
CC#CCn1c(=O)c2c(-c3cncn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,3.61
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,0.2
CC#Cc1ccc(C2=NO[C@@H](C[C@](C)(C(O)=NO)S(C)(=O)=O)C2)cc1,1.4
CC#Cc1ccc(N2C[C@H](C[C@](C)(C(O)=NO)S(C)(=O)=O)OC2=O)cc1,1.4
CC#Cc1ccnc(-c2cc(C3(C4CC4)N=C(C)C(=N)N3)ccc2O)c1,3.6
CC#Cc1ccnc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1,4.4
CC#Cc1cncc(-c2cc(Cl)c([C@]3(C)CC(=O)N(C)C(N)=N3)s2)c1,1.8
CC#Cc1cncc(-c2cccc(C3(C4CC4)N=C(C)C(=N)N3)c2)c1,3.3
CC(=CC(=O)N1CCc2c(Cl)c(O)c(O)c(Cl)c2C1)c1ccc(C(F)(F)F)nc1,3.5
CC(=CC(=O)Nc1ccc([123I])cc1C(=O)O)c1ccc2ccccc2c1,1.57
CC(=N)NCc1ccccc1,-0.28
CC(=NC(=O)C(N)c1cccc(Cl)c1)C(=O)NC1CCC[C@H](C2CCCCC2)N(C)C1=O,2.69
CC(=NC(=O)C(N)c1ccccc1)C(=O)NC1CCC[C@H](C2CCCCC2)N(C)C1=O,1.98
CC(=NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1CCC[C@H](c2ccccc2)N(C)C1=O,2.6
CC(=NC(=O)OCc1ccccc1)C(=O)NC1CCC[C@H](c2ccccc2)N(C)C1=O,1.65
CC(=NCc1ccc(F)cc1)Nc1ccc2c(c1)[C@@H](NC(=O)c1ccc(Br)cc1)[C@H](O)C2,2.01
CC(=Nc1ccc2c(c1)[C@@H](NC(=O)c1ccc(-c3ccccc3)cc1)[C@H](O)C2)N(C)Cc1ccc(F)cc1,2.3
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,0.06
CC(=O)C(O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,2.8499999999999996
CC(=O)C(O)N1CCN(Cc2sc3c(N4CCOCC4)nc(-c4cnc(N)nc4)nc3c2C)CC1,1.9
CC(=O)C(O)N1CCN(c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)CC1,2.175
CC(=O)C1(C(=O)NC(C(=O)N2C[C@H](O)CC2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)CC1,1.34
CC(=O)C1CC[C@H]2[C@@H]3CC(C)=C4CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,3.25
CC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3.99
CC(=O)C1CC[C@H]2[C@@H]3CCC4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3.99
CC(=O)C1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4.9
CC(=O)C1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@@H]4[C@H]3CC[C@]12C,5.1
CC(=O)C1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,5.3
CC(=O)C=Cc1ccc(O)c(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c1,4.2
CC(=O)C=NO,0.34
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,1.0633333333333332
CC(=O)CCC1C(=O)NC(C(C)C)C(=O)NC(Cc2cccc(O)c2)C(=O)N2CCCC(N2)C(=O)OC(=C(C)C=CCC(=O)N2CCCCO2)C/C=C/C=C/[C@H](O)[C@H](C)[C@H]1O,2.6
CC(=O)CCCCN=C=S,4.21
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.255
CC(=O)CN1C(=O)NC(C)(c2ccc(S(N)(=O)=O)cc2)C1=O,0.54
CC(=O)Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,3.0
CC(=O)Cn1nc(CN[C@H]2CC[C@@H](F)C2)c(C)c1-c1cc(F)cc(F)c1,1.4
CC(=O)N(C)C1(c2ccccc2)CCN(CCC[C@]2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1,3.4
CC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,5.0
CC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,4.5
CC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,3.1
CC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,4.5
CC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,4.4
CC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,3.6
CC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,4.1
CC(=O)N(C)C1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,2.8
CC(=O)N(C)C1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1,2.8
CC(=O)N(C)CCCc1cn(Cc2ccc(F)cc2)c2cnc3c(c12)CCN(O)C3=O,0.76
CC(=O)N(C)CCS(=O)(=O)CCCCN=C=S,2.4
CC(=O)N(C)CC[S+](O)CCCCN=C=S,1.51
CC(=O)N(C)Cc1ccc(-c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)c(Cl)c1,1.9
CC(=O)N(C)Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,1.3
CC(=O)N(C)[C@@H]1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,2.5
CC(=O)N(C)[C@H]1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,2.5
CC(=O)N(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.88
CC(=O)N(C)c1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,2.9
CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4ccc(F)cc4)cnn23)c1,2.36
CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,2.245
CC(=O)N(C)c1ccccc1,1.05
CC(=O)N(CCCCF)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,2.48
CC(=O)N(CCCF)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,2.365
CC(=O)N(CCF)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,2.62
CC(=O)N(Cc1c[nH]cn1)c1ccc(-c2nc3ccccc3s2)cc1,2.1
CC(=O)N(Cc1cccc(OCCF)c1)c1cnccc1Oc1ccccc1,2.88
CC(=O)N(Cc1ccccc1C(=O)O[11CH3])c1ccccc1Oc1ccccc1,3.9
CC(=O)N(Cc1ccccc1OC(C)C)c1ccc(Cl)cc1Oc1ccccc1,4.02
CC(=O)N(Cc1ccccc1OCCF)c1cccnc1Oc1ccccc1,1.69
CC(=O)N(Cc1ccccc1O[11CH3])c1cnccc1Oc1ccccc1,3.01
CC(=O)N(Cc1cccn(CCF)c1=O)c1ccccc1Oc1ccccc1,2.2
CC(=O)N(Cc1cccnc1)c1ccc(-c2ccc(F)cc2)cc1F,3.7
CC(=O)N(Cc1cccnc1)c1ccc(-c2nc3ccccc3s2)cc1,3.94
CC(=O)N(Cc1cccnc1OCCF)c1ccccc1Oc1ccccc1,2.6
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,-3.2
CC(=O)N(O)CCc1ccccc1,1.52
CC(=O)N(c1ccc(N2CCOCC2)nn1)n1c(C)ccc1C,1.64
CC(=O)N(c1ccccc1)C1CC(C)N(S(=O)(=O)c2ccccc2)c2ccccc21,3.68
CC(=O)N1C(=O)N(CC(=O)c2ccc(F)cc2F)C(=O)C1(C)c1ccc(C#N)cc1,5.77
CC(=O)N1C(C(=O)Nc2ncc(-c3ccc(N)cc3)s2)CC[C@@H]1c1ccccc1,3.2
CC(=O)N1C2C=C(CN3C4CCC3CC(NC(=O)Nc3cc(F)cc(C(F)(F)F)c3)C4)CC1CCC2,3.1
CC(=O)N1C2C=C(CN3CCC(N(C)c4nc5ccccc5s4)CC3)CC1CCC2,3.3
CC(=O)N1C2C=C(CN3CCC(NC(=O)Nc4cc(F)cc(C(F)(F)F)c4)CC3)CC1CC2,3.0
CC(=O)N1C2C=C(CN3CCC(NC(=O)Nc4cc(F)cc(C(F)(F)F)c4)CC3)CC1CCC2,3.4
CC(=O)N1C2C=C(CN3CCC(NC(=O)Nc4cc(F)cc(OC(C)C)c4)CC3)CC1CCC2,2.7
CC(=O)N1C2C=C(CN3CCC(NC(=O)Nc4cccc(OC(C)C)c4)CC3)CC1CCC2,2.5
CC(=O)N1C2C=C(CN3CCC(Nc4ccc5c(C(F)(F)F)cc(C(F)(F)F)nc5n4)CC3)CC1CCC2,4.1
CC(=O)N1C2C=C(CN3CCC(Nc4ccc5c(F)cc(OC(C)C)cc5n4)CC3)CC1CCC2,3.1
CC(=O)N1C2C=C(CN3CCC(Nc4ccc5cc(C(F)(F)F)ccc5n4)CC3)CC1CCC2,3.3
CC(=O)N1C2C=C(CN3CCC(Nc4ccc5cc(Cl)ccc5n4)CC3)CC1CCC2,2.7
CC(=O)N1C2C=C(CN3CCC(Nc4ccc5cc(OC(F)(F)F)ccc5n4)CC3)CC1CCC2,3.9
CC(=O)N1C2C=C(CN3CCC(Nc4ccc5ccc(C(F)(F)F)cc5n4)CC3)CC1CCC2,2.9
CC(=O)N1C2C=C(CN3CCC(Nc4ccc5ccc(OC(C)C)cc5n4)CC3)CC1CCC2,3.4
CC(=O)N1C2C=C(CN3CCC(Nc4ccc5ccccc5n4)CC3)CC1CCC2,2.2
CC(=O)N1C2C=C(CN3CCC(Nc4cnc5ccccc5n4)CC3)CC1CCC2,2.4
CC(=O)N1C2C=C(CN3[C@H]4CC[C@@H]3C[C@@H](Nc3ccc5c(F)cc(OC(C)C)cc5n3)C4)CC1CCC2,3.5
CC(=O)N1C2C=C(CN3[C@H]4CC[C@@H]3C[C@@H](Nc3ccc5cc(C(F)(F)F)ccc5n3)C4)CC1CCC2,3.5
CC(=O)N1C2C=C(CN3[C@H]4CC[C@@H]3C[C@@H](Nc3ccc5cc(OC(F)(F)F)ccc5n3)C4)CC1CCC2,3.7
CC(=O)N1C2C=C(CN3[C@H]4CC[C@@H]3C[C@@H](Nc3ccc5ccc(C(F)(F)F)cc5n3)C4)CC1CCC2,3.6
CC(=O)N1C2C=C(CN3[C@H]4CC[C@@H]3C[C@@H](Nc3ccc5ccc(OC(C)C)cc5n3)C4)CC1CCC2,2.9
CC(=O)N1C2CCC1CC(CN1CCC(NC(=O)Nc3cc(F)cc(C(F)(F)F)c3)CC1)C2,2.8
CC(=O)N1CC(C#CC#Cc2cc3n(c2)C(=O)N(CC[C@](C)(C(O)=NO)S(C)(=O)=O)C3)C1,0.3
CC(=O)N1CC(C(=O)Nc2ccc(C)cc2C)C(c2nnc(C3CC(CC(C)C)C3)n2C2CC2)C1,4.3
CC(=O)N1CC(C(=O)Nc2ccc(Cl)cc2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,1.8
CC(=O)N1CC(Oc2cc(-c3cnnc4c3ncn4C(C)C)ccc2F)C1,1.6
CC(=O)N1CC2(C1)CN(c1ccc(Nc3cc(-c4ccnc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)nc1)C2,2.5
CC(=O)N1CCC(C(=O)N2N=CCC2c2ccccc2)CC1,2.5
CC(=O)N1CCC(C(=O)N2N=CC[C@H]2c2ccccc2)CC1,2.5
CC(=O)N1CCC(C)(C2CC(=O)N(CCOc3ccc(F)c(C#N)c3)C2)CC1,2.9
CC(=O)N1CCC(CN2CCC(NC(=O)Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1,3.1
